	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1903320	GO:1903320	regulation of protein modification by small protein conjugation or removal	7/538	231/18670	0.500077386476976	0.6490248705903611	0.4567142154197947	TNFAIP3/BIRC3/FANCI/UBE2C/SOX4/CAV1/CDC20	7
GO:0017001	GO:0017001	antibiotic catabolic process	2/538	58/18670	0.5012061914359117	0.6495691213538084	0.4570972008363525	NPL/HP	2
GO:0051058	GO:0051058	negative regulation of small GTPase mediated signal transduction	2/538	58/18670	0.5012061914359117	0.6495691213538084	0.4570972008363525	FBP1/SLIT2	2
GO:0009156	GO:0009156	ribonucleoside monophosphate biosynthetic process	6/538	197/18670	0.5033706948616151	0.6495691213538084	0.4570972008363525	FBP1/TREM2/NUPR1/UPP1/PID1/ALDOC	6
GO:0048704	GO:0048704	embryonic skeletal system morphogenesis	3/538	93/18670	0.5042970244584726	0.6495691213538084	0.4570972008363525	TGFBR2/SOX11/TWIST1	3
GO:0001919	GO:0001919	regulation of receptor recycling	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	ANXA2	1
GO:0002227	GO:0002227	innate immune response in mucosa	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	LTF	1
GO:0009218	GO:0009218	pyrimidine ribonucleotide metabolic process	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	UPP1	1
GO:0010640	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	LOX	1
GO:0014850	GO:0014850	response to muscle activity	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	POSTN	1
GO:0018126	GO:0018126	protein hydroxylation	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	P4HA2	1
GO:0021871	GO:0021871	forebrain regionalization	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	LHX2	1
GO:0021895	GO:0021895	cerebral cortex neuron differentiation	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	ASCL1	1
GO:0032528	GO:0032528	microvillus organization	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	FXYD5	1
GO:0033081	GO:0033081	regulation of T cell differentiation in thymus	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	IL7R	1
GO:0034162	GO:0034162	toll-like receptor 9 signaling pathway	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	TLR7	1
GO:0034629	GO:0034629	cellular protein-containing complex localization	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	TNFAIP2	1
GO:0042430	GO:0042430	indole-containing compound metabolic process	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	TDO2	1
GO:0042537	GO:0042537	benzene-containing compound metabolic process	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	TDO2	1
GO:0045606	GO:0045606	positive regulation of epidermal cell differentiation	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	SFRP4	1
GO:0046426	GO:0046426	negative regulation of JAK-STAT cascade	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	CAV1	1
GO:0050857	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	PTPRC	1
GO:0051905	GO:0051905	establishment of pigment granule localization	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	RAB27A	1
GO:0060148	GO:0060148	positive regulation of posttranscriptional gene silencing	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	ZFP36	1
GO:0060396	GO:0060396	growth hormone receptor signaling pathway	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	LYN	1
GO:0086064	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	CAV1	1
GO:0099590	GO:0099590	neurotransmitter receptor internalization	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	ARC	1
GO:1902547	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	DCN	1
GO:1903421	GO:1903421	regulation of synaptic vesicle recycling	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	NLGN1	1
GO:2000178	GO:2000178	negative regulation of neural precursor cell proliferation	1/538	24/18670	0.5045010252416953	0.6495691213538084	0.4570972008363525	SPINT2	1
GO:0042445	GO:0042445	hormone metabolic process	7/538	232/18670	0.5046376344389127	0.6495691213538084	0.4570972008363525	CYP1B1/SCPEP1/IL1B/BACE2/ALDH1A1/SPP1/ALDH1A3	7
GO:0007033	GO:0007033	vacuole organization	5/538	163/18670	0.5072826390875407	0.6527952145326679	0.4593673798107172	CORO1A/ANXA2/MAN2A1/WIPI1/NUPR1	5
GO:0048738	GO:0048738	cardiac muscle tissue development	7/538	233/18670	0.5091841326719335	0.6550630203264404	0.4609632187234621	TGFBR2/HAMP/RGS2/CHD7/DKK1/FZD7/ERBB3	7
GO:0010656	GO:0010656	negative regulation of muscle cell apoptotic process	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	HMOX1/NUPR1	2
GO:0031102	GO:0031102	neuron projection regeneration	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	SPP1/OMG	2
GO:0046847	GO:0046847	filopodium assembly	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	TTYH1/NLGN1	2
GO:0072413	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	PLAGL1/SOX4	2
GO:1902402	GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	PLAGL1/SOX4	2
GO:1902403	GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	2/538	59/18670	0.5103189670949437	0.6554478873222722	0.46123404690895575	PLAGL1/SOX4	2
GO:0001701	GO:0001701	in utero embryonic development	11/538	373/18670	0.5119978372112277	0.6574247808775	0.46262517293502475	CEBPB/TGFBR2/CHD7/MAN2A1/EDNRA/JUNB/SPINT2/CEBPA/LIF/CCNB2/TWIST1	11
GO:0071695	GO:0071695	anatomical structure maturation	5/538	165/18670	0.5180867130984583	0.6596764780453009	0.4642096763214971	C1QA/C3/LTF/XYLT1/CX3CR1	5
GO:2000060	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	3/538	95/18670	0.5185897064145915	0.6596764780453009	0.4642096763214971	DAB2/CEBPA/CAV1	3
GO:0000729	GO:0000729	DNA double-strand break processing	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	BLM	1
GO:0002053	GO:0002053	positive regulation of mesenchymal cell proliferation	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	TGFBR2	1
GO:0002068	GO:0002068	glandular epithelial cell development	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	NKX2-2	1
GO:0003071	GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	CYBA	1
GO:0003309	GO:0003309	type B pancreatic cell differentiation	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	NKX2-2	1
GO:0007026	GO:0007026	negative regulation of microtubule depolymerization	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	STMN2	1
GO:0007214	GO:0007214	gamma-aminobutyric acid signaling pathway	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	GABBR1	1
GO:0009299	GO:0009299	mRNA transcription	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	C5AR1	1
GO:0019054	GO:0019054	modulation by virus of host process	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	CD4	1
GO:0021680	GO:0021680	cerebellar Purkinje cell layer development	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	SEZ6L	1
GO:0021952	GO:0021952	central nervous system projection neuron axonogenesis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	SLIT2	1
GO:0030325	GO:0030325	adrenal gland development	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	ASCL1	1
GO:0032104	GO:0032104	regulation of response to extracellular stimulus	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	SNAI2	1
GO:0032107	GO:0032107	regulation of response to nutrient levels	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	SNAI2	1
GO:0032400	GO:0032400	melanosome localization	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	RAB27A	1
GO:0032438	GO:0032438	melanosome organization	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	RAB32	1
GO:0032461	GO:0032461	positive regulation of protein oligomerization	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	MMP1	1
GO:0032616	GO:0032616	interleukin-13 production	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	IL18	1
GO:0035336	GO:0035336	long-chain fatty-acyl-CoA metabolic process	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	ACSL1	1
GO:0043951	GO:0043951	negative regulation of cAMP-mediated signaling	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	RGS2	1
GO:0044247	GO:0044247	cellular polysaccharide catabolic process	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	AOAH	1
GO:0045830	GO:0045830	positive regulation of isotype switching	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	PTPRC	1
GO:0045956	GO:0045956	positive regulation of calcium ion-dependent exocytosis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	NLGN1	1
GO:0050927	GO:0050927	positive regulation of positive chemotaxis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	CXCL12	1
GO:0060561	GO:0060561	apoptotic process involved in morphogenesis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	TNFRSF1B	1
GO:0060571	GO:0060571	morphogenesis of an epithelial fold	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	SULF1	1
GO:0071378	GO:0071378	cellular response to growth hormone stimulus	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	LYN	1
GO:0072012	GO:0072012	glomerulus vasculature development	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	ACTA2	1
GO:0072202	GO:0072202	cell differentiation involved in metanephros development	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	LIF	1
GO:0072273	GO:0072273	metanephric nephron morphogenesis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	LIF	1
GO:1903588	GO:1903588	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	THBS1	1
GO:1903859	GO:1903859	regulation of dendrite extension	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	CXCR4	1
GO:2000104	GO:2000104	negative regulation of DNA-dependent DNA replication	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	BLM	1
GO:2000679	GO:2000679	positive regulation of transcription regulatory region DNA binding	1/538	25/18670	0.5187978421686483	0.6596764780453009	0.4642096763214971	TWIST1	1
GO:0032515	GO:0032515	negative regulation of phosphoprotein phosphatase activity	2/538	60/18670	0.5193218850783601	0.6599861709907541	0.4644276050589197	NCKAP1L/LGALS3	2
GO:0033260	GO:0033260	nuclear DNA replication	2/538	60/18670	0.5193218850783601	0.6599861709907541	0.4644276050589197	MCM7/CDC7	2
GO:0044282	GO:0044282	small molecule catabolic process	13/538	445/18670	0.5197628619773986	0.6603682582250643	0.46469647714587253	TDO2/DPYD/NPL/LYVE1/CBS/GAD1/APOBEC3G/ALDH1A1/UPP1/CD44/TWIST1/GLDC/ALDOC	13
GO:0006475	GO:0006475	internal protein amino acid acetylation	5/538	166/18670	0.5234513183403976	0.6646956028359178	0.4677415989714803	IL1B/MAPT/SNAI2/LIF/TWIST1	5
GO:0016125	GO:0016125	sterol metabolic process	5/538	166/18670	0.5234513183403976	0.6646956028359178	0.4677415989714803	NPC2/CYP1B1/CH25H/APOC1/CEBPA	5
GO:0046887	GO:0046887	positive regulation of hormone secretion	4/538	131/18670	0.524253508384639	0.6655346669700867	0.46833204247386145	VAMP8/SOX4/SOX11/SPP1	4
GO:0010660	GO:0010660	regulation of muscle cell apoptotic process	3/538	96/18670	0.525652118972539	0.6671302243486431	0.4694548249269312	HMOX1/SOD2/NUPR1	3
GO:0033044	GO:0033044	regulation of chromosome organization	10/538	342/18670	0.5263961536575792	0.6678943917801478	0.4699925641488681	IL1B/MAPT/DUSP1/CENPF/SNAI2/TOP2A/LIF/CDC20/TTK/TWIST1	10
GO:0007050	GO:0007050	cell cycle arrest	7/538	237/18670	0.5272231222023398	0.6686598270126078	0.4705311955133792	THBS1/EVI2B/FAP/APBB2/DUSP1/PLAGL1/SOX4	7
GO:0030521	GO:0030521	androgen receptor signaling pathway	2/538	61/18670	0.52821370046642	0.6686598270126078	0.4705311955133792	DAB2/FHL2	2
GO:0055007	GO:0055007	cardiac muscle cell differentiation	4/538	132/18670	0.5302567342910502	0.6686598270126078	0.4705311955133792	HAMP/RGS2/DKK1/FZD7	4
GO:0001657	GO:0001657	ureteric bud development	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	SDC1/SLIT2/SDC4	3
GO:0006942	GO:0006942	regulation of striated muscle contraction	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	RGS2/KCNJ2/CAV1	3
GO:0044773	GO:0044773	mitotic DNA damage checkpoint	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	PLAGL1/SOX4/BLM	3
GO:0060996	GO:0060996	dendritic spine development	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	NLGN3/ARC/NLGN1	3
GO:0090630	GO:0090630	activation of GTPase activity	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	GPR65/RABGAP1L/CXCL13	3
GO:1902882	GO:1902882	regulation of response to oxidative stress	3/538	97/18670	0.5326570438233087	0.6686598270126078	0.4705311955133792	SOD2/CD36/FBLN5	3
GO:0001916	GO:0001916	positive regulation of T cell mediated cytotoxicity	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	PTPRC	1
GO:0002360	GO:0002360	T cell lineage commitment	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	IL6	1
GO:0003081	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	CYBA	1
GO:0006309	GO:0006309	apoptotic DNA fragmentation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	IL6	1
GO:0010996	GO:0010996	response to auditory stimulus	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	CXCL10	1
GO:0021591	GO:0021591	ventricular system development	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	CENPF	1
GO:0022011	GO:0022011	myelination in peripheral nervous system	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	NDRG1	1
GO:0030318	GO:0030318	melanocyte differentiation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	RAB27A	1
GO:0031954	GO:0031954	positive regulation of protein autophosphorylation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	GPNMB	1
GO:0032292	GO:0032292	peripheral nervous system axon ensheathment	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	NDRG1	1
GO:0032957	GO:0032957	inositol trisphosphate metabolic process	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	PLCG2	1
GO:0035640	GO:0035640	exploration behavior	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	GAD1	1
GO:0042044	GO:0042044	fluid transport	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	AQP9	1
GO:0042481	GO:0042481	regulation of odontogenesis	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	ASPN	1
GO:0042745	GO:0042745	circadian sleep/wake cycle	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	NLGN1	1
GO:0043090	GO:0043090	amino acid import	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	RGS2	1
GO:0048169	GO:0048169	regulation of long-term neuronal synaptic plasticity	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	SYNPO	1
GO:0048753	GO:0048753	pigment granule organization	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	RAB32	1
GO:0048843	GO:0048843	negative regulation of axon extension involved in axon guidance	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	SEMA3C	1
GO:0050926	GO:0050926	regulation of positive chemotaxis	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	CXCL12	1
GO:0051875	GO:0051875	pigment granule localization	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	RAB27A	1
GO:0060669	GO:0060669	embryonic placenta morphogenesis	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	SPINT2	1
GO:0060740	GO:0060740	prostate gland epithelium morphogenesis	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	SULF1	1
GO:0060914	GO:0060914	heart formation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	DKK1	1
GO:0071377	GO:0071377	cellular response to glucagon stimulus	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	ASS1	1
GO:0072539	GO:0072539	T-helper 17 cell differentiation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	IL6	1
GO:0080111	GO:0080111	DNA demethylation	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	APOBEC3G	1
GO:0099560	GO:0099560	synaptic membrane adhesion	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	NLGN1	1
GO:1901018	GO:1901018	positive regulation of potassium ion transmembrane transporter activity	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	TREM2	1
GO:1904754	GO:1904754	positive regulation of vascular associated smooth muscle cell migration	1/538	26/18670	0.5326828923651226	0.6686598270126078	0.4705311955133792	ADAMTS1	1
